PKS5655,daewoo,source,25-Feb-20,897.81,FALSE
PKS9027,skoda,bare,19-May-13,536.37,FALSE
PL47308,skoda,real,30-May-05,437.56,FALSE
PL50208,seat,line,13-Sep-00,128.28,FALSE
PL55282,fiat,animal,18-Jul-19,805.43,FALSE
PLE3632,daewoo,met,03-Jul-04,568.44,FALSE
PLE4020,opel,figure,07-Feb-20,187.21,FALSE
PLE4785,peugeot,settle,09-Dec-00,605.82,FALSE
PLE7351,mercedes,rush,25-Feb-13,121.16,FALSE
PLE8359,lancia,disease,08-Jan-20,308.28,FALSE
PLE8459,daewoo,swim,03-Jul-08,1009.71,FALSE
PLE9083,fiat,coal,01-Jan-00,210.94,FALSE
PLE9367,saab,game,04-Feb-19,1480.93,FALSE
PNT5970,fiat,led,14-Dec-04,614.4,FALSE
PNT6071,citroen,which,20-Jan-11,614.43,FALSE
PNT6846,skoda,win,05-Mar-18,1165.74,FALSE
PNT7340,opel,best,07-Feb-03,185,FALSE
PO50123,peugeot,this,17-Mar-11,1160.69,FALSE
PO52643,toyota,search,29-Jan-00,1177.19,FALSE
PO88513,fiat,find,02-Jan-19,133.66,FALSE
PO89971,peugeot,contain,26-Aug-06,1062.47,FALSE
POB1574,renault,white,31-Aug-17,132.91,FALSE
POB2144,chrysler,lift,06-Jan-10,1022.57,FALSE
POB8115,renault,village,18-Mar-07,1429.32,FALSE
POB9172,toyota,pie,03-Nov-11,241.35,FALSE
PPL1472,mercedes,bite,24-Feb-21,1225.57,FALSE
PPL2571,renault,star,29-Nov-10,1052.5,FALSE
PPL4156,chrysler,iron,20-Nov-05,261.71,FALSE
PPL5605,mercedes,be,24-Nov-03,910.51,FALSE
PPL7616,fiat,threw,06-Jan-15,1220.9,FALSE
PPL7908,skoda,courage,08-Nov-13,242.83,FALSE
PPL8662,peugeot,worth,13-Sep-06,691.94,FALSE
PPL9048,renault,fine,09-Jan-15,270.2,FALSE
PRA4527,fiat,easier,09-Nov-17,670.25,FALSE
PRA7556,mercedes,final,04-Nov-06,1147.68,FALSE
PRA8553,toyota,rod,24-Jul-08,411.56,FALSE
PSE5341,fiat,twelve,05-Oct-11,1022.65,FALSE
PSE5673,skoda,suddenly,16-May-00,1345.98,FALSE
PSE5725,daewoo,lot,09-Mar-05,1074.13,FALSE
PSE9381,renault,but,23-Sep-18,236.57,FALSE
PSL1648,fiat,stock,12-Oct-20,109.51,FALSE
PSL5577,seat,contain,27-Mar-08,419.5,FALSE
PSL5683,fiat,production,11-Apr-03,269.91,FALSE
PSL9030,skoda,greatest,11-Sep-09,1058.18,FALSE
PSR1046,fiat,owner,21-Aug-19,1238.54,FALSE
PSR1121,skoda,upper,09-Nov-05,775.46,FALSE
PSR4006,peugeot,first,22-May-00,878.21,FALSE
PSR8041,fiat,six,16-Mar-08,886.96,FALSE
PTU5421,renault,replied,01-Sep-03,917.4,FALSE
PTU5955,audi,alphabet,29-Sep-14,475.17,FALSE
PTU8460,saab,pay,13-Feb-07,1184.71,FALSE
PTU8886,audi,enemy,22-May-21,1253.32,FALSE
PWA1290,chrysler,except,10-Nov-18,1167.45,FALSE
PWA2818,fiat,plus,02-May-15,1083.32,FALSE
PWA3461,peugeot,softly,28-May-10,1128.16,FALSE
PWA6451,opel,leave,05-Sep-19,700.09,FALSE
RBI1125,citroen,let,15-Dec-03,1360.24,FALSE
RBI1550,opel,have,12-Nov-14,699.82,FALSE
RBI8785,peugeot,alphabet,10-Aug-05,1262.77,FALSE
RBR2122,lancia,she,06-Jan-12,844.49,FALSE
RBR3296,mazda,studied,31-Dec-14,232.03,FALSE
RBR3754,fiat,goose,29-May-16,606.84,FALSE
RBR3832,fiat,wagon,10-Aug-13,682.12,FALSE
RBR5062,fiat,beyond,08-Oct-11,1041.67,FALSE
RBR5627,skoda,hot,23-Aug-06,943.13,FALSE
RDE1674,skoda,port,07-Oct-19,786.02,FALSE
RDE1793,skoda,pond,11-Oct-05,454.71,FALSE
RDE2121,saab,accept,30-Nov-21,418.53,FALSE
RJA2786,skoda,mysterious,17-Dec-06,294.83,FALSE
RJA2865,fiat,test,02-Jan-05,1067.45,FALSE
RJA8046,mercedes,entirely,30-Jan-12,677.46,FALSE
RJS5373,fiat,as,19-Nov-10,453.14,FALSE
RJS6750,fiat,happily,22-Sep-04,881.85,FALSE
RJS7083,opel,habit,31-Jul-99,1375.74,FALSE
RK14774,opel,lovely,25-Aug-99,921.02,FALSE
RK18224,opel,successful,27-Sep-08,623.83,FALSE
RK21584,fiat,manner,18-Nov-13,850.19,FALSE
RK74435,skoda,language,21-Feb-01,790.15,FALSE
RK84689,saab,proud,28-Jan-08,187.52,FALSE
RK91266,skoda,usually,06-Jul-07,532.21,FALSE
RK94559,daewoo,cold,02-Apr-18,985.72,FALSE
RK97512,fiat,involved,22-Apr-10,212.86,FALSE
RK99639,fiat,taste,03-Jul-15,1342.1,FALSE
RKL3889,skoda,layers,12-Sep-11,727.21,FALSE
RKL5431,renault,might,26-Aug-05,557.37,FALSE
RKL7606,daewoo,national,25-Nov-14,968.14,FALSE
RKR2396,opel,level,21-May-18,279.23,FALSE
RKR6026,opel,wait,08-Jul-07,956.41,FALSE
RKR6529,skoda,orange,18-Oct-08,942.65,FALSE
RLA1267,renault,root,29-Jul-13,201.04,FALSE
RLA2354,renault,mixture,28-Aug-11,654.21,FALSE
RLA2626,opel,powder,09-Oct-10,538.98,FALSE
RLA4600,renault,sugar,14-Nov-21,1346.29,FALSE
RLA5076,renault,lonely,28-Apr-20,1303.19,FALSE
RLA8478,skoda,chart,03-May-13,755.49,FALSE
RLE4294,renault,specific,29-Oct-08,1183.83,FALSE
RLE4628,renault,dry,14-Aug-99,256.66,FALSE
RLE5501,chrysler,plus,22-Oct-13,1106.43,FALSE
RLE6811,opel,goes,24-Mar-15,447.12,FALSE
RLE7070,renault,year,29-Aug-15,1217.94,FALSE
RLE9998,skoda,dish,21-Jan-04,645.22,FALSE
RLS1971,skoda,fifteen,03-Apr-01,1201.72,FALSE
RLS7434,opel,express,30-Jan-15,1112.94,FALSE
RLS7773,fiat,sunlight,02-Feb-04,1282.05,FALSE
RLS8341,mazda,bear,10-Dec-14,1175.25,FALSE
RLS8555,fiat,count,14-Jul-19,559.46,FALSE
RLU1728,skoda,milk,22-Mar-03,521.81,FALSE
RLU3762,opel,thirty,16-Apr-20,1475.95,FALSE
RLU7991,skoda,thick,26-May-00,1446.5,FALSE
RLU9430,saab,sun,23-Aug-21,1412.21,FALSE
RLU9802,fiat,involved,23-Sep-03,111.71,FALSE
RLU9818,fiat,football,21-Feb-21,1205.45,FALSE
RMI3092,opel,port,20-May-12,974.39,FALSE
RMI7052,skoda,unit,07-Jul-01,430.3,FALSE
RMI9712,daewoo,entirely,17-Jul-06,1451.08,FALSE
RNI7331,renault,people,26-Sep-01,753.71,FALSE
RNI8509,peugeot,universe,12-Apr-13,1025.63,FALSE
RNI8906,opel,today,14-Jul-21,218.99,FALSE
RPR3192,skoda,iron,21-Aug-16,1425.46,FALSE
RPR4065,chrysler,women,01-Jan-13,150.64,FALSE
RPR4663,seat,police,23-Nov-04,645.15,FALSE
RPR4748,fiat,box,09-Jan-14,163.32,FALSE
RPR8553,skoda,word,07-Aug-03,1068.35,FALSE
RPZ2733,mazda,guess,03-Jun-01,215.2,FALSE
RPZ4224,fiat,youth,29-Sep-00,404.48,FALSE
RPZ4458,peugeot,dropped,27-Aug-10,992.9,FALSE
RPZ4662,opel,during,18-Jun-03,1160.03,FALSE
RPZ5569,fiat,color,15-Jul-05,772.08,FALSE
RPZ6202,peugeot,front,16-Jan-03,719.53,FALSE
RSA2625,fiat,yesterday,21-Aug-07,763.84,FALSE
RSA2738,opel,fresh,12-Feb-12,1022.9,FALSE
RSA5467,citroen,first,02-Mar-11,980.24,FALSE
RSA6203,fiat,hand,12-Nov-05,640.59,FALSE
RSA7336,lancia,cannot,21-Apr-10,864.66,FALSE
RSA7551,fiat,weather,07-Sep-04,890.08,FALSE
RST4375,skoda,furniture,22-Sep-02,1180.09,FALSE
RST5759,renault,line,07-Dec-06,167.62,FALSE
RST7924,skoda,away,23-Dec-14,524.44,FALSE
RTA1052,renault,sat,11-Sep-06,199.25,FALSE
RTA1728,fiat,butter,09-Nov-19,888.23,FALSE
RTA1745,daewoo,leaf,05-Feb-06,937.18,FALSE
RTA3127,mazda,remember,09-Oct-17,1016.74,FALSE
RTA3181,skoda,buried,01-Jun-05,766.7,FALSE
RTA9052,skoda,forgot,06-Dec-00,850.63,FALSE
RZ58701,skoda,more,18-Oct-16,345.16,FALSE
RZ60462,opel,laid,28-Jan-19,1455.23,FALSE
RZ62436,fiat,army,07-Jan-13,1029.43,FALSE
RZ65414,fiat,great,27-Dec-05,1160.06,FALSE
RZ71514,opel,settle,15-Jun-19,842.96,FALSE
RZ76428,fiat,motion,12-Apr-09,927.18,FALSE
SBE1385,fiat,police,28-Jun-07,549.04,FALSE
SBE3182,fiat,slip,26-Apr-00,699.49,FALSE
SBE6187,kia,thing,13-Oct-08,1317.03,FALSE
SBE8180,renault,tower,02-Jul-14,530.33,FALSE
SD78133,skoda,positive,08-Mar-13,970.22,FALSE
SD82367,peugeot,pole,06-Feb-02,265.46,FALSE
SD86558,skoda,tiny,03-Jan-10,1245.06,FALSE
SG69846,fiat,decide,13-Dec-05,514.12,FALSE
SG80908,renault,camp,02-Nov-11,160.46,FALSE
SG91293,skoda,plane,03-Feb-16,1408.6,FALSE
SJ28923,renault,chance,08-Jul-21,608.2,FALSE
SJ36086,mercedes,still,18-Jan-18,792.04,FALSE
SJ70806,saab,thy,18-Feb-13,1258,FALSE
SKL1661,peugeot,lion,31-Oct-04,1095.12,FALSE
SKL3386,kia,root,07-Apr-10,193.35,FALSE
SKL8858,opel,round,27-Jan-07,608.15,FALSE
SNY1524,honda,variety,18-Dec-20,1177.75,FALSE
SNY4090,skoda,supply,27-Feb-17,1060.21,FALSE
SNY4836,renault,earn,05-Jul-05,713.1,FALSE
SO14164,fiat,breeze,26-May-14,198.15,FALSE
SO53412,skoda,finest,24-Jan-01,625.34,FALSE
SO92228,renault,town,27-Nov-07,1401.29,FALSE
SRC1976,renault,see,03-Jan-21,1090.55,FALSE
SRC8138,daewoo,did,27-Apr-00,1179.15,FALSE
SRC8267,bmw,accident,13-Oct-02,292.9,FALSE
STA1028,skoda,desk,12-Dec-03,144.24,FALSE
STA1291,kia,trouble,14-Nov-13,1382.72,FALSE
STA1464,fiat,movement,17-Jul-12,1189.95,FALSE
SZO7215,volvo,blew,08-Aug-05,521.4,FALSE
SZO7892,opel,pass,12-Jun-20,766.41,FALSE
SZO8898,daewoo,has,15-Aug-01,174.6,FALSE
ZBI2250,seat,express,17-Nov-09,224.84,FALSE
ZBI2926,peugeot,use,15-May-06,212.62,FALSE
ZBI4842,mazda,bigger,13-Jul-17,1346.5,FALSE
ZBI6491,fiat,measure,18-Mar-04,392.86,FALSE
ZBI7329,daewoo,eleven,29-Dec-99,248.68,FALSE
ZCH3391,opel,scientist,19-May-15,1243.03,FALSE
ZCH3442,peugeot,hall,22-Sep-04,1283.53,FALSE
ZCH7248,fiat,guard,27-Mar-04,1085.28,FALSE
ZDR5690,skoda,port,02-Mar-05,1471.64,FALSE
ZDR6262,saab,number,18-Jan-12,1432.22,FALSE
ZDR8768,seat,charge,08-Nov-02,327.13,FALSE
ZGR1349,saab,different,25-Aug-18,1476.99,FALSE
ZGR6644,skoda,check,24-Apr-19,1437.57,FALSE
ZGR7363,fiat,dish,13-Jun-19,527.65,FALSE
ZGY1226,fiat,atom,11-Jul-01,1317.3,FALSE
ZGY2858,mercedes,private,10-Mar-21,1110.26,FALSE
ZGY8836,mazda,tobacco,21-Oct-12,1374.64,FALSE
ZK11965,renault,beginning,13-Jan-21,623.95,FALSE
ZK60335,fiat,winter,29-Jul-12,1322.78,FALSE
ZK86164,chrysler,pack,09-Aug-05,1023.47,FALSE
ZKA4108,fiat,living,24-Apr-12,671.44,FALSE
ZKA5982,opel,regular,14-Aug-06,427.35,FALSE
ZKA6281,skoda,perfect,09-Sep-19,342.35,FALSE
ZKL3214,peugeot,function,15-Feb-07,709.22,FALSE
ZKL4249,fiat,spite,09-Oct-11,1219.46,FALSE
ZMY4703,chrysler,faster,10-Dec-14,115.6,FALSE
ZMY6475,opel,sound,28-May-04,944.41,FALSE
ZMY9027,opel,bee,21-May-17,1201.2,FALSE
ZPL4345,fiat,parallel,23-Jan-06,694.31,FALSE
ZPL5815,opel,shut,03-Dec-02,803.27,FALSE
ZPL6370,opel,women,17-Oct-06,985.99,FALSE
ZPY1405,mercedes,tool,12-Oct-16,129.81,FALSE
ZPY4929,skoda,completely,14-Apr-16,1196.56,FALSE
ZPY9814,opel,handle,28-Jul-19,179.44,FALSE
ZSD1410,chrysler,automobile,30-Aug-12,176.81,FALSE
ZSD3499,fiat,changing,18-Jun-19,892.37,FALSE
ZSD8301,skoda,dig,27-Jun-18,285.3,FALSE
ZSL2295,saab,speed,03-Sep-21,498.38,FALSE
ZSL2591,skoda,army,23-Jun-13,1348.54,FALSE
ZSL5569,daewoo,uncle,25-Jan-16,1452.32,FALSE
ZST4623,fiat,baby,30-Dec-05,246.98,FALSE
ZST8544,peugeot,design,05-Mar-09,213.87,FALSE
ZST9106,fiat,too,27-Jan-17,632.3,FALSE
ZSW1891,opel,conversation,24-Mar-00,810.33,FALSE
ZSW5447,skoda,course,23-May-04,1482.65,FALSE
ZSW6686,fiat,form,14-May-20,103.32,FALSE
ZSZ7098,daewoo,forget,18-May-21,1208.49,FALSE
ZSZ7618,skoda,whose,16-Feb-20,689.54,FALSE
ZWA4456,skoda,desert,19-Dec-13,534.68,FALSE
ZWA7731,skoda,underline,24-Jul-15,1231.57,FALSE
ZWA9230,renault,however,14-Aug-19,166.83,FALSE
